,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,1,6,104.2296833678902,2727.8651803825687,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,7,99.88999342535584,4512.817130314843,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,8,100.74320491063959,2219.270072666994,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,9,99.87744425125328,1551.9139826987682,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,10,103.13455418592189,3145.95793028458,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,11,104.04351794566269,2265.465594802097,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,12,103.91820884754475,1369.5714584130903,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,13,103.44641574353068,3584.9533763467116,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,14,102.68553046034768,2938.546782881247,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,15,105.54419965110836,3028.7610198699554,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,16,101.16958564996824,1848.6635354220227,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,17,101.24694070967962,2741.1399513956126,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,18,100.15981755631421,3805.0023615465925,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,19,103.07630052753223,3583.236887155237,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,20,100.10187096982297,2771.387822878259,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,21,101.96871299475558,3656.9109999346106,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,22,100.36995475199309,2224.0215583149356,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,23,100.9941387358583,3066.1927089594537,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,24,100.39383844590822,3210.7835979168503,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,25,105.70417987548983,3081.4872262638314,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,26,104.95913007325112,2103.651195019605,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,27,104.77371683532087,3080.0300051988347,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,28,100.29959669264369,3308.9642869800587,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,29,104.04422421862061,2040.433516962983,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,30,100.49571634286562,4018.280305098052,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,31,103.3644494607907,1355.5036260360118,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,32,101.74581246362386,3626.6674757449805,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,33,101.96145358892306,2767.5805408652323,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,34,102.23578435640552,2343.2738950449907,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,35,100.62195221442583,3047.5158695065734,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,36,101.27286797779396,4223.212808529452,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,37,101.20440042654346,4703.341784103503,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,38,100.06323768393081,2724.899539500276,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,39,100.67941947343843,3655.567571813013,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,40,100.67286227285027,2292.255941229705,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,41,100.10807750448262,2693.1497074384056,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,42,103.6671277992144,4569.115314697717,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,43,102.41997971416501,2770.7957213784293,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,44,101.29308748499088,5484.276505323625,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,45,103.24997807935912,5099.915819497548,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,46,99.908694153732,3312.3854213946515,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,47,100.00190232380695,4213.329453666895,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,48,103.07301527682888,4480.522830491779,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,49,101.92142411504716,5360.606181644804,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,50,104.81859524484892,3909.11042619216,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,51,102.57258570121293,2452.5486563832474,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,52,100.33084301958847,3794.117741984076,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,53,99.79307941686297,2486.0139730341725,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,54,100.85143017412076,2834.7412755085443,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,55,100.45214608314487,4042.126473386357,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,56,104.19652876141883,2136.9030823122243,"102.96995703388734, 108.38557866112336",0.0,"0.0, 3155.4109773080654",0.0
0,1,57,101.5373546873104,3233.668434151119,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,58,101.50567640429486,3112.693779416867,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,59,101.78815009655918,3755.8512415562664,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,2,0,409.3304293272203,6445.177417825186,"404.49846615550246, 460.15952385180935",0.0,,
0,2,1,411.7590544773546,6643.812930647235,"404.49846615550246, 460.15952385180935",0.0,,
0,2,2,415.61143808263336,4818.828559180358,"404.49846615550246, 460.15952385180935",0.0,,
0,2,3,411.3096785344225,7061.929599954045,"404.49846615550246, 460.15952385180935",0.0,,
0,2,4,409.0952593495897,4671.234405194181,"404.49846615550246, 460.15952385180935",0.0,,
0,2,5,411.1746424156785,7711.183695512307,"404.49846615550246, 460.15952385180935",0.0,,
0,2,6,411.00744092784026,4636.630451018831,"404.49846615550246, 460.15952385180935",0.0,,
0,2,7,411.3208262530889,7403.800409927069,"404.49846615550246, 460.15952385180935",0.0,,
0,2,8,411.602237004051,6372.442166044867,"404.49846615550246, 460.15952385180935",0.0,,
0,2,9,408.99936066883,3745.538774709314,"404.49846615550246, 460.15952385180935",0.0,,
0,2,10,413.4608277136486,9190.155154792054,"404.49846615550246, 460.15952385180935",0.0,,
0,2,11,410.5935402993689,5488.31425210048,"404.49846615550246, 460.15952385180935",0.0,,
