,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,4,232,297.0650552287817,5871.946251842156,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,233,287.4916057235505,6772.036504649585,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,234,297.56841043254013,5733.587658852275,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,235,295.29859325309224,3820.3898702956812,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,236,297.2485966887704,4859.916345121239,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,237,289.29372091827594,5177.5045180709585,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,238,295.79227617001857,5628.064236123361,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,239,287.6291372478325,5338.871256859093,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,240,287.45650154112377,4091.960756320579,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,241,300.5408992230454,4601.914359002462,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,242,291.6615230361665,6570.142142430174,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,243,299.15706456774626,6328.518621438731,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,244,285.88862492575004,7091.513332942172,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,245,287.95126163969775,4145.4611191528165,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,246,297.92531623514486,4489.209004149815,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,247,297.5685835190207,6278.908370383736,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,248,288.9837167859659,4155.17841126099,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,249,300.252785837663,3844.830273473602,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,250,295.34956601650487,5037.728518847231,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,251,298.966944078802,3795.668395170216,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,252,295.86084806960434,7339.489053642116,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,253,287.3154323743811,5230.904718581654,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,254,295.8573362253823,7484.306753832419,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,255,295.8511127911994,4179.490906343972,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,256,296.8556453005546,4308.6560228601975,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,257,295.00705959102515,4140.682556705294,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,258,285.8115878920188,3947.678421663016,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,259,295.29863056210553,7787.574702928613,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,260,295.04576012223345,4477.064894491073,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,261,297.4832249411395,4250.8740506921295,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,262,285.7170192317285,6040.831760939532,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,263,285.8336000635098,8669.452382669635,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,264,287.88224545230594,5536.901886356166,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,265,294.8573035726557,5655.118075341815,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,266,287.47050556566455,6107.0059886021745,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,267,296.71725587630925,3668.0156172127804,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,268,289.61530394858164,4907.130055107783,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,269,297.45362643144654,5608.578584289375,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,270,295.9153387450523,4119.227109415625,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,271,297.0436962465536,6159.784767628223,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,272,286.20482399396377,6109.026038301736,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,273,295.19240465480334,7759.346147763113,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,274,288.00327717441604,9799.617842119273,"230.80308573620684, 288.5038571702585",0.0,"9364.431680179478, 12485.90890690597",3.0
0,4,275,287.35700046616836,3011.455951939388,"230.80308573620684, 288.5038571702585",0.0,"0.0, 3121.4772267264925",0.0
0,4,276,289.4266345358005,6098.9756471249175,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,277,294.9296682122047,6026.472297062484,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,278,295.0452858107757,4258.142494272015,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,279,295.9648790905856,6319.455067043858,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,280,298.5108806238099,4217.598047156584,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,281,289.6688343166669,6092.0589782762,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,282,286.36049604283346,5089.188492379491,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,283,295.00808406763156,9060.356378297944,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,284,294.8176847377114,7389.912911338044,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,285,295.2503413227087,3985.1460976402664,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,286,295.3329769098701,8425.662189071807,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,287,289.3732205438918,6425.9098039414785,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,288,287.47050556566455,6107.0059886021745,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,289,285.7101752625993,9240.225169792882,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,290,285.66473473086955,5950.512335597135,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,291,297.3664221117686,6856.881374637382,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,292,286.27730075003944,0.30703273174793455,"230.80308573620684, 288.5038571702585",0.0,"0.0, 3121.4772267264925",0.0
0,4,293,298.718096291357,8792.809443471764,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,294,298.7168183272075,5944.659751619141,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,295,295.5582307094524,4095.7474327842483,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,296,297.1333589726352,5828.974352962703,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,297,285.79036151177183,6032.125535057993,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,298,295.8216635041507,3711.2641208331024,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,299,285.72961036260153,7015.34015664837,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,300,297.24704069765306,5247.779014565395,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,301,294.8509376457646,6136.44800631145,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,302,285.51803355843333,4657.743586760361,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,303,299.42027952740597,5349.955801665256,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,304,295.1734557093272,6608.424031907577,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,305,296.20608422398544,3448.1552958729003,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,306,285.3521474443466,5178.359881694997,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,307,285.99583280603883,6900.540389288671,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,308,287.95441457366513,6539.5059666743455,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,309,300.9648942387952,8071.125192775294,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,310,286.11344025529695,5873.522296381468,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,311,295.1748673251928,4701.661328668664,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,312,297.0915525101101,4380.28461451122,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,313,287.02465333951903,5957.338647405986,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,314,298.53275299128103,3972.6106527869306,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,315,297.3476706204538,4515.76848586657,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,316,295.0571378672776,3887.6170474297496,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,317,291.1293022745279,4657.743586760361,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,318,295.0137383833125,4776.741746584297,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,319,287.64710951412303,4557.115666486358,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,320,287.5528469491941,7405.475109072364,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,321,295.3755892930576,6582.66950492083,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,322,297.0181029281487,3211.0943195474547,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,323,296.72293545198,6860.056482787116,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,324,295.1523076913536,5319.372543688231,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,325,298.97226899846896,7573.845635423089,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,326,286.04773821894344,10039.955468471238,"230.80308573620684, 288.5038571702585",0.0,"9364.431680179478, 12485.90890690597",3.0
0,4,327,296.2116840029521,4563.473424641381,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,328,296.20538883045407,7210.946205449674,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,329,297.22458648329706,5708.509825487206,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,330,286.21545507140854,6040.831760939532,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,331,285.6831610767897,4657.628715444048,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,332,297.078137890527,3846.9395674723764,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,333,287.5275650748447,6872.934301324841,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,334,297.196422781756,6389.931664293569,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,335,298.6036932809628,7160.024245052143,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,336,285.6520873948314,3756.439252280508,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,337,297.222467613696,3939.7324957399624,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,338,294.7540668677911,3676.364520941556,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,339,296.7192931265156,3986.554141864252,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,340,298.3361852295844,5058.867736509586,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,341,295.0075574747317,3947.678421663016,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,342,295.4657419750569,3317.175534797203,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,343,294.99049004601125,6014.821893944903,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,344,299.4721102145429,3668.2841949709577,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,345,294.7636281275724,7123.505848870296,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,346,295.06490873469886,4028.195967801712,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,347,294.76516033074614,3769.858885192483,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,348,291.47397231413277,5596.312798303921,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,349,298.492487869614,4467.986647630615,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,350,297.9226719189875,6898.39733012417,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,351,295.87476001206505,6015.571642380923,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,352,297.2485966887704,3780.380286725436,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,353,285.55431150722546,2854.2306987679453,"230.80308573620684, 288.5038571702585",0.0,"0.0, 3121.4772267264925",0.0
0,4,354,297.7336917463202,5873.25927004664,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,355,295.65938702997056,5232.24754606371,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,356,296.97482312278294,5576.874826645279,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,357,295.06490873469886,4835.234620105519,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,358,298.718096291357,4762.8919496714925,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,359,297.4191874669495,5084.917853696082,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,360,296.578089043547,4968.5711304746255,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,361,287.671051581901,5298.39553590757,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,362,288.14275998510146,5755.87969918225,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,363,295.2599516273769,4950.747259123095,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,364,289.96621866354064,5796.057057692583,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,365,295.05051173446554,3198.379814781999,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,366,295.0075574747317,7718.241399399894,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,367,297.41071286100504,6169.8922364536875,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,368,285.84184669074466,5219.339594578313,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,369,297.2485966887704,4097.559329661306,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,370,295.36339113927835,4907.130055107783,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,371,295.08332916989826,4878.295736137331,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,372,299.0263885163863,6727.563122073568,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,373,298.1321380149568,3779.0339486567686,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,374,287.41012923692006,3666.6434714143093,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,375,295.3395300193327,5757.035769097621,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,376,285.89013317386474,6206.514584631805,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,377,285.6831610767897,5087.35652833843,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,378,295.7286877173778,7405.7746184486305,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,379,285.6386769529624,4137.293589041665,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,380,286.2504890047415,3737.9579227079716,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,381,294.8747006412881,6495.273425619697,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,382,285.96631227763135,6596.5416170573,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,383,298.2558470557635,5375.377371597834,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,384,287.5281418277794,6893.554455140993,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,385,285.898971494849,5319.372543688231,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,386,286.3432602301537,7225.484910722203,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,387,298.43960819853635,8792.809443471764,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,388,295.849517591111,3341.4975278742722,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,389,295.27479435605113,5081.001506410612,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,390,298.673669413364,5765.566771465064,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,391,295.17543640471786,6389.931664293569,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,392,296.78294866264673,5891.002459762321,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,393,294.9998592946062,3263.368933470572,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,394,285.9916913378979,6291.805181010451,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,395,287.64528330256167,4428.302893153882,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,396,297.3608133143669,4334.038701893082,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,397,289.12450179599114,3634.9701055072146,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,398,297.29284630663557,5865.706245280278,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,399,289.5107556735726,5139.0123188444,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,400,295.4813659462359,5976.444485703342,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,401,297.0716571857922,5641.9439368522435,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,402,300.2489279638215,4258.121611504299,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,403,290.944298752757,4035.2937831320464,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,404,299.6466106798832,5399.464106904002,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,405,287.88112809391674,5115.53204636622,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,406,301.0956745959593,6582.66950492083,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,407,287.45128180807797,5986.165978790802,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,408,290.00022041730546,3389.8042321965563,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,409,291.0290456342081,7247.505849510953,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,410,287.7528303625289,6247.220450412094,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,411,287.70750761983857,6179.398489382829,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,412,296.64387875785087,4226.701468789913,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,413,295.14902320349245,6327.964841625465,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,414,295.3560869562089,7789.334311936818,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,415,295.57818342888424,6716.91254599055,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,416,295.373044127531,4875.794462360377,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,417,301.0229443665924,5466.05289654161,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,418,286.39963716089517,4950.10804320105,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,419,295.4816279134543,6870.558342850506,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,420,287.9973878842542,6249.227422447808,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,421,285.4049967640204,4986.129273566595,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,422,295.5304643971441,4776.66614772673,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,423,296.8174781156147,6159.784767628223,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,424,295.8216635041507,6893.554455140993,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,425,285.65636152743684,5929.28780696854,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,426,295.2240730288547,4832.534598858275,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,427,285.84184669074466,5496.860386840553,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,428,285.7904422288796,3466.4198377775515,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,429,295.7922920848912,5586.269856009996,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,430,287.9367777408083,6680.628849360633,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,431,289.45297406234994,6877.728237537954,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,432,287.32449589198006,4597.281013645414,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,433,296.5987889531783,8097.935038340968,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
0,4,434,286.0887864329445,4169.746396938572,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,435,287.34518140828004,5237.452249520492,"230.80308573620684, 288.5038571702585",0.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,436,285.9200772925794,8531.632997304381,"230.80308573620684, 288.5038571702585",0.0,"6242.954453452985, 9364.431680179478",2.0
0,4,437,297.0668677094935,4908.713023455279,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,438,295.4605600910039,5963.533983557634,"288.5038571702585, 347.20462860431024",1.0,"3121.4772267264925, 6242.954453452985",1.0
0,4,439,295.3329769098701,6608.244250741497,"288.5038571702585, 347.20462860431024",1.0,"6242.954453452985, 9364.431680179478",2.0
