,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,597,885.5490326481456,20819.69952977637,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,598,912.4638783578837,15291.650449250492,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,599,897.934974663429,16945.02043715354,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,600,895.8197816323034,16966.75289947597,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,601,914.5101926089828,17098.69207994453,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,602,893.4307472970645,20295.69698014678,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,603,903.3455977632935,18906.026787876406,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,604,903.3688334188514,19413.216408843007,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,605,887.6591248343412,17162.514400551587,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,606,887.6069244515055,13588.80406445787,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,607,893.0606109836999,20466.13621925712,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,608,881.8775065088485,20478.78509268552,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,609,893.0602296426614,19654.45247300249,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,610,891.2723234530085,19637.727804529248,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,611,906.0282925740876,18982.91692646078,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,612,903.6033402342923,18683.716999623703,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,613,915.9225576827325,19953.949580621003,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,614,886.936263969296,21047.670426035096,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,615,892.144486594246,15339.014615133545,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,616,952.1729875344971,19787.76294068294,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,617,907.1056470314568,22780.851732454365,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,618,892.188471105375,19891.74750363271,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,619,888.3406362150321,15969.688413718535,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,620,904.4162064015118,21451.458046958487,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,621,901.3414716664349,16706.516381427784,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,622,896.1929632480196,15508.798521766124,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,623,887.5585341917051,19849.431529633177,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,624,898.2145334380161,19082.416667261667,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,625,896.7992146039549,19147.20354510351,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,626,905.1618271146028,17674.28145412604,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,627,909.7148440146573,17923.56608405513,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,628,898.8870168174047,24163.814586039683,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,629,911.8401402905688,21455.531399857202,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,630,886.5428585609822,17344.945868435127,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,631,905.4015066076618,15526.20012238551,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,632,887.9743748848437,17927.864119312293,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,633,904.3098619654354,16986.751598585837,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,634,899.8686146792036,17065.483465057707,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,635,904.8918035842145,17559.593141757094,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,636,894.2658678550399,21557.977570621206,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,637,886.8725009428896,18757.16010479764,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,638,891.3145085041444,21102.435668763817,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,639,898.1261994304319,19187.431575684615,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,640,904.1122779928389,21613.390344656338,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,641,889.1500604250889,20257.75316028273,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,642,882.526981232792,19560.52280851304,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,643,899.4567625440577,19336.895262447466,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,644,910.1954106332922,16335.882808374123,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,645,896.8146809705185,23887.25287116106,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,646,905.7393187285239,20750.00740505531,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,647,897.7400077029362,18429.01477974368,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,648,884.0712508310297,22300.043955258196,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,649,899.9300186993037,18577.839098284945,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,650,907.7295617380946,16457.513018593356,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,651,905.5066826056886,17996.388375917326,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,652,907.3893246378022,21417.962692317138,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,653,898.0794788424676,18278.728663165766,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,654,905.4287990648007,23790.619442322597,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,655,889.8313689208675,20965.577140272308,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,656,901.4840156170648,22630.14098365537,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,657,901.4191126335528,15554.230068022807,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,658,905.5256915112305,17237.393658194647,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,659,892.226703519436,15735.777882573277,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,660,900.094363931436,15646.985015544793,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,661,890.2011124460986,23820.81616207431,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,662,894.6601235440867,15909.569046577008,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,663,900.4515523854741,19036.973254588043,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,664,902.6631203099739,22237.494944924754,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,665,908.4371980970004,19929.825988033524,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,666,893.1865024261594,16024.188326434203,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,667,896.5412227803648,18559.892204630683,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,668,903.0560063060998,21336.643280508,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,669,904.0718572499732,21857.534315525038,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,670,910.0737136909049,12626.600761316351,"845.0546351374641, 1015.0655621649569",2,"6322.105765850666, 12644.211531701332",3
0,671,894.3634580802097,18607.62728298294,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,672,901.7555710335126,17534.8114306668,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,673,912.7187152711718,23775.437400437524,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,674,895.9784105102923,21555.5055687735,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,675,889.7896751461651,18706.25128798446,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,676,906.3298901108124,17656.375697191263,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,677,897.5011276410733,16229.707754770812,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,678,899.5082476884207,17034.370331763323,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,679,895.4260454401315,19105.680573688795,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,680,889.7531208669823,20719.57949303504,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,681,903.8523048247125,18106.527756911117,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,682,898.4889254018047,16798.744437520447,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,683,892.8485910507165,19931.688324504557,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,684,905.5018011297823,16312.599385965803,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,685,902.1298215828685,19518.78855972774,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,686,911.1150567539307,23409.558378794343,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,687,912.451910493355,20391.287088831097,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,688,888.2076434059845,19904.84926329246,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,689,888.8036473957835,16372.837361602653,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,690,896.261653185461,21742.332430456478,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,691,909.7077225326286,18408.921042173166,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,692,899.2332461128575,19104.97591041461,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,693,891.2469483310497,19323.431628417922,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,694,908.1215502021089,18587.37997402232,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,695,898.7655047292902,18131.79931460839,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,696,904.206793480681,18818.612438700813,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,697,905.6200291955518,16127.286545573374,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,698,905.6998846862789,19140.132445240593,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,699,892.1636226546808,19715.361973442738,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,700,898.5617475255503,20810.660604680146,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,701,897.7973690242042,19741.407760252092,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,702,906.9668599416332,20736.294606502386,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,703,897.6902986970617,17223.107616783316,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,704,904.322749062476,20667.78997614893,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,705,910.2722770402896,20160.61714577918,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,706,902.1314034803609,22312.244188337565,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,707,895.8804531216439,17749.78213865359,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,708,907.6188930206356,20407.74412849834,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,709,904.9600189304667,15231.35109564026,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,710,897.5054797267919,23476.839813982686,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,711,900.2059837404329,17510.16607945141,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,712,919.1895355230214,21228.83013908756,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,713,909.5423349750688,18463.801050877624,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,714,898.0013031897275,20687.402322121245,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,715,899.5766253519911,22563.78713882177,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,716,898.5402154522936,17354.855182060393,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,717,895.8562221237761,20796.96401476794,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,718,890.5585832143265,16306.686729448842,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,719,896.228554528782,21093.155805787093,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,720,906.0592761506174,15626.428390153213,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,721,894.8505322068689,20072.86229863486,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,722,901.4787415066842,18585.367604377974,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,723,895.1375483390254,19344.410024300025,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,724,887.3959011647148,20291.912749787203,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,725,902.391081718908,20840.51349649421,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,726,895.4566379169029,20888.178011627682,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
